Key;Id;Summary;Priority;Test Type;Resolution;Created;TestRunStatus;Reporter;Assignee;Test Repository Path
CONG-6967;1281756;E-Fatura ÖİV'li SAS'lı Muhasebeleşmiş Karlılıklı kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;25/Aug/22 4:42 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6968;1281761;"Endirekt Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Medium;Generic;;25/Aug/22 4:47 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6969;1281762;Endirekt farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Medium;Generic;;25/Aug/22 4:48 PM;PASS;C9029068;C9029068;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6970;1281765;E-fatura Muhasebeleşmiş Tevfikatlı SAS'lı Karlılıksız Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;25/Aug/22 4:52 PM;PASS;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6971;1281774;E-fatura Muhasebeleşmiş Tevkifatlı SAS'lı Karlılıksız Endirekt kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;25/Aug/22 4:53 PM;PASS;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6972;1281784;E-fatura Muhasebeleşmiş Tevfikatlı SAS'lı Karlılıklı Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;25/Aug/22 5:04 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6973;1281786;E-fatura Muhasebeleşmiş Tevkifatlı SAS'lı Karlılıklı Endirekt kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;25/Aug/22 5:05 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6974;1281788;E-fatura Muhasebeleşmiş ÖİV'li SAS'sız Karlılıksız Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;25/Aug/22 5:07 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6975;1281790;E-fatura Muhasebeleşmiş ÖİV'li SAS'sız Karlılıksız Endirekt kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;25/Aug/22 5:09 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6976;1281798;E-fatura Muhasebeleşmemiş ÖİV'li SAS'sız Karlılıksız Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;25/Aug/22 5:16 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-6977;1281799;E-fatura Muhasebeleşmemiş ÖİV'li SAS'sız Karlılıksız Endirekt kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;25/Aug/22 5:18 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7030;1290205;"Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:32 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7031;1290208;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 10:33 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7032;1290215;"Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:34 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7033;1290218;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 10:34 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7034;1290224;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:37 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7035;1290225;Endirekt Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Medium;Generic;;01/Sep/22 10:38 AM;PASS;C9029068;C9029068;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7036;1290227;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:41 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7037;1290229;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 10:42 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7038;1290230;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 10:43 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7039;1290231;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:44 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7040;1290240;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:49 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7041;1290241;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 10:50 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7042;1290244;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 10:51 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7043;1290246;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 10:52 AM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7044;1290342;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 12:15 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7045;1290343;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 12:16 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7046;1290344;"Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Medium;Generic;;01/Sep/22 12:18 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7047;1290346;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Medium;Manual;;01/Sep/22 12:18 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7048;1290348;"Müşteriden Gelen Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 12:20 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7049;1290350;Müşteriden Gelen farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 12:21 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7050;1290630;"Müşteriden Gelen Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 1:35 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7051;1290632;Müşteriden Gelen Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 1:35 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7052;1290634;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 1:39 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7053;1290636;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 1:40 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7054;1290638;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 1:42 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7055;1290640;"Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 1:43 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7056;1290644;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 1:45 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7057;1290645;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 1:46 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7058;1290646;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 1:47 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7059;1290647;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 1:47 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7060;1290650;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 1:50 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7061;1290652;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 1:51 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7064;1290663;"Müşteriden Gelen Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 2:01 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7065;1290664; Müşteriden Gelen Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 2:02 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7067;1290684;Farklı Para Biriminden farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Low;Generic;;01/Sep/22 2:14 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7068;1290685;"Farklı Para Biriminden Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";Low;Generic;;01/Sep/22 2:15 PM;TODO;C9013469;C9013469;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-7069;1290817;Ithal Edilen Temin Ürün Satınalma Grubu TTI Olan Sözleşmenin Ödeme Vade Suresinin Azalışı;Medium;Generic;Done;01/Sep/22 2:28 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
